Policy_ID,Exposure,Driver_Age,Vehicle_Age,NCD,Region,Vehicle_Power,Claim_Count,Claim_Cost
POL002836,1.0,79,0,5,Urban,Medium,0,0.0
POL002837,1.0,24,1,2,Suburban,Low,0,0.0
POL002838,1.0,71,3,4,Urban,Low,0,0.0
POL002839,0.7681909579199898,82,8,5,Suburban,Medium,0,0.0
POL002840,0.859124897749419,84,3,3,Urban,Low,0,0.0
POL002841,0.4966714901158418,37,7,1,Rural,Medium,0,0.0
POL002842,1.0,75,12,4,Urban,High,0,0.0
POL002843,0.566444089746413,65,2,1,Suburban,High,0,0.0
POL002844,0.8433551127525258,43,19,4,Urban,Medium,0,0.0
POL002845,0.5805394944734312,51,16,1,Suburban,Low,0,0.0
POL002846,0.6822266346522609,49,19,1,Urban,Low,0,0.0
POL002847,0.63254751379006,57,9,1,Urban,High,0,0.0
POL002848,0.6784249478648364,22,10,4,Urban,Low,0,0.0
POL002849,0.6921754593702043,27,10,5,Urban,Low,0,0.0
POL002850,0.6903462410149847,63,5,3,Urban,Low,0,0.0
POL002851,0.9666667823560615,49,19,5,Urban,Low,0,0.0
POL002852,0.5790274413874961,78,14,4,Rural,Low,0,0.0
POL002853,0.8441082854027734,59,15,2,Urban,Low,0,0.0
POL002854,1.0,43,7,1,Suburban,Medium,0,0.0
POL002855,0.6973607270973208,40,14,1,Urban,Low,0,0.0
POL002856,0.6564162218504797,26,16,5,Suburban,Medium,0,0.0
POL002857,0.7538950749639499,72,0,4,Suburban,Medium,0,0.0
POL002858,1.0,25,10,3,Urban,Medium,0,0.0
POL002859,0.8388215261906716,73,7,3,Rural,Low,0,0.0
POL002860,0.6937571410784803,72,14,5,Urban,High,0,0.0
POL002861,0.896775330237608,60,8,5,Rural,High,0,0.0
POL002862,0.5795415700327153,73,0,2,Urban,Medium,0,0.0
POL002863,0.9362719020885897,53,12,3,Urban,High,0,0.0
POL002864,0.8817214615403536,35,17,5,Urban,Medium,0,0.0
POL002865,0.7384383057722232,48,19,4,Urban,High,0,0.0
POL002866,0.6322828403105538,25,16,0,Suburban,High,0,0.0
POL002867,0.6226638155433086,36,10,4,Suburban,Low,0,0.0
POL002868,0.9069634672691821,39,1,0,Urban,Medium,0,0.0
POL002869,1.0,83,1,1,Suburban,Low,0,0.0
POL002870,0.6725384505942411,28,4,4,Suburban,Medium,0,0.0
POL002871,0.8916773407102969,84,4,0,Rural,Low,0,0.0
POL002872,0.38259459627958625,50,8,1,Urban,Medium,0,0.0
POL002873,0.6830764538685601,70,11,0,Suburban,Low,0,0.0
POL002874,0.7937882134258196,62,2,3,Suburban,Medium,0,0.0
POL002875,0.6180633166036333,84,18,1,Suburban,High,0,0.0
POL002876,0.6126987250420808,56,2,1,Urban,Medium,0,0.0
POL002877,0.6664440887062228,54,0,4,Urban,,0,0.0
POL002878,0.8584385456652747,67,9,5,Urban,Medium,0,0.0
POL002879,0.7625341963187251,45,14,2,Suburban,Medium,0,0.0
POL002880,0.3523537533350056,31,4,5,Suburban,Medium,0,0.0
POL002881,0.3758599694729868,69,3,5,Urban,Medium,0,0.0
POL002882,0.678626964428565,47,10,0,Urban,Medium,0,0.0
POL002883,0.8915373172107105,47,9,2,Suburban,Low,0,0.0
POL002884,0.2504990314549531,44,2,3,Rural,Medium,0,0.0
POL002885,0.700053964769674,83,0,4,Suburban,Medium,0,0.0
POL002886,0.6947504286965158,56,8,4,Suburban,Medium,0,0.0
POL002887,1.0,59,8,5,Urban,Low,0,0.0
POL002888,0.7229956376574274,45,1,1,Rural,Medium,0,0.0
POL002889,0.8765977969481857,80,17,3,Suburban,Medium,0,0.0
POL002890,0.8282514280174927,72,7,5,Rural,Low,0,0.0
POL002891,0.3738867040385599,35,10,4,Urban,High,0,0.0
POL002892,0.9536414433263475,51,0,4,Rural,Low,0,0.0
POL002893,0.8430793010912576,74,8,4,Rural,Low,0,0.0
POL002894,0.9016537279349179,62,2,1,Urban,Low,0,0.0
POL002895,1.0,55,5,0,Suburban,Medium,0,0.0
POL002896,0.38317741210028233,40,8,0,Rural,,0,0.0
POL002897,1.0,48,14,1,Suburban,Medium,0,0.0
POL002898,0.7425104961199289,26,16,2,Urban,Low,0,0.0
POL002899,0.8574657808806019,52,15,2,Urban,Low,0,0.0
POL002900,0.7908975509397516,42,1,0,Urban,Low,0,0.0
POL002901,0.7151527333203913,56,9,3,Suburban,Low,0,0.0
POL002902,0.6860334143522483,47,7,5,Rural,Low,0,0.0
POL002903,0.8659017471146019,22,4,1,Rural,Low,0,0.0
POL002904,0.4965652606656642,45,10,3,Rural,Medium,0,0.0
POL002905,0.9501158335043531,24,11,0,Urban,High,0,0.0
POL002906,0.7167611190229493,59,11,3,Suburban,,0,0.0
POL002907,0.5739861321919285,59,5,2,Suburban,Low,0,0.0
POL002908,0.7099974284008372,74,0,5,Rural,Low,0,0.0
POL002909,1.0,81,5,5,Urban,Low,0,0.0
POL002910,0.6929329825967554,80,19,2,Rural,Medium,0,0.0
POL002911,0.8716907236419241,35,9,0,Suburban,Medium,0,0.0
POL002912,0.6538087448569054,62,9,1,Suburban,Medium,0,0.0
POL002913,0.951584369984724,37,0,1,Urban,Low,0,0.0
POL002914,0.9371015477580409,19,13,5,Urban,Low,0,0.0
POL002915,1.0,81,3,2,Urban,Medium,0,0.0
POL002916,0.764887210900157,47,15,4,Rural,Low,0,0.0
POL002917,0.9337309609515814,39,13,4,Rural,Low,0,0.0
POL002918,0.819613507907789,51,9,1,Suburban,,0,0.0
POL002919,1.0,52,0,0,Rural,Medium,0,0.0
POL002920,0.656233522478254,74,7,5,Urban,High,0,0.0
POL002921,0.9490010625754562,32,8,0,Suburban,Low,0,0.0
POL002922,0.7610605407766637,56,12,1,Suburban,High,0,0.0
POL002923,0.7871623645783005,45,5,2,Urban,High,0,0.0
POL002924,0.8183504968896747,29,8,0,Suburban,,0,0.0
POL002925,0.8504480792853355,84,16,1,Urban,Low,0,0.0
POL002926,0.7767541913756084,27,6,0,Urban,Medium,0,0.0
POL002927,0.8429426366341053,24,16,5,Urban,Medium,0,0.0
POL002928,1.0,60,18,1,Suburban,High,0,0.0
POL002929,0.9970899371230437,37,2,0,Suburban,Medium,0,0.0
POL002930,0.9738309184993794,64,17,1,Suburban,Low,0,0.0
POL002931,0.7088920947952259,45,9,3,Suburban,Low,0,0.0
POL002932,0.6221518343543352,35,18,1,Urban,High,0,0.0
POL002933,0.9910601116475506,74,14,2,Suburban,High,0,0.0
POL002934,0.9752093585059589,68,3,3,Urban,Medium,0,0.0
POL002935,1.0,54,10,1,Urban,High,0,0.0
POL002936,0.6792038748061542,25,18,1,Suburban,Low,0,0.0
POL002937,0.7540902689279306,61,18,3,Urban,Medium,0,0.0
POL002938,0.4721031674949132,82,19,0,Suburban,Medium,0,0.0
POL002939,0.7215057787878254,67,19,3,Urban,Low,0,0.0
POL002940,0.9993141021158896,36,12,0,Urban,Low,0,0.0
POL002941,0.7067009241543605,66,7,0,Urban,Medium,0,0.0
POL002942,0.9280959590401648,84,3,3,Suburban,High,0,0.0
POL002943,0.7618993788004378,63,13,2,Urban,Medium,0,0.0
POL002944,0.8648114056443121,47,0,0,Rural,Low,1,2054.243690185014
POL002945,0.5704617220368666,54,14,1,Suburban,Medium,0,0.0
POL002946,0.8170418899267803,64,18,4,Urban,Medium,0,0.0
POL002947,0.20177280581985535,47,16,0,Suburban,Low,0,0.0
POL002948,0.7626207683676031,51,9,4,Rural,Low,0,0.0
POL002949,0.473905351256972,78,15,3,Suburban,Low,0,0.0
POL002950,1.0,52,12,5,Suburban,Medium,1,2409.392884525323
POL002951,0.9554814705529023,83,17,0,Urban,Low,0,0.0
POL002952,0.8933341963932162,30,1,5,Rural,Medium,0,0.0
POL002953,1.0,77,5,2,Suburban,High,0,0.0
POL002954,0.6102166958350326,26,1,5,Urban,Low,0,0.0
POL002955,1.0,38,13,4,Urban,High,0,0.0
POL002956,0.9864383128520771,58,11,4,Suburban,Medium,0,0.0
POL002957,0.7526889425562109,82,4,4,Suburban,Medium,0,0.0
POL002958,1.0,66,11,4,Suburban,Medium,0,0.0
POL002959,0.5787412975176732,29,13,4,Suburban,Medium,0,0.0
POL002960,0.6350971676944653,38,6,1,Rural,Medium,0,0.0
POL002961,0.67828205535206,78,19,4,Suburban,Medium,0,0.0
POL002962,0.694204458387197,56,18,4,Rural,Low,0,0.0
POL002963,0.5886884714479494,39,18,3,Rural,Low,0,0.0
POL002964,1.0,74,3,1,Urban,Low,0,0.0
POL002965,0.7482291199260337,54,16,1,Rural,Low,0,0.0
POL002966,0.8705009936713759,58,12,1,Urban,Medium,0,0.0
POL002967,0.6859297267172639,24,9,2,Urban,Low,0,0.0
POL002968,0.4358793398902966,50,14,4,Suburban,Low,0,0.0
POL002969,0.8540114716782845,20,0,3,Urban,Low,0,0.0
POL002970,0.41754900491604463,56,6,1,Urban,High,0,0.0
POL002971,0.7862731907829064,53,1,3,Suburban,Medium,0,0.0
POL002972,0.526336992233438,57,5,3,Urban,Medium,0,0.0
POL002973,1.0,40,2,2,Urban,Medium,0,0.0
POL002974,0.9822725444349444,83,13,0,Rural,High,0,0.0
POL002975,0.8211507582542962,63,14,2,Urban,Low,0,0.0
POL002976,1.0,23,10,5,Urban,Low,0,0.0
POL002977,0.6307368045068529,73,12,0,Suburban,Low,0,0.0
POL002978,0.9086958757340187,38,5,0,Suburban,Low,0,0.0
POL002979,0.8399620867437427,84,19,0,Urban,Medium,0,0.0
POL002980,0.8528040162667341,43,1,2,Urban,Medium,0,0.0
POL002981,1.0,42,17,2,Urban,Medium,0,0.0
POL002982,0.9464984205559606,81,19,1,Urban,Low,0,0.0
POL002983,0.8577447325650047,70,12,5,Urban,Low,0,0.0
POL002984,0.4690225127543408,67,13,5,Urban,Medium,0,0.0
POL002985,0.6079907409441073,46,17,4,Urban,Medium,0,0.0
POL002986,0.7754582132808552,36,7,1,Suburban,High,0,0.0
POL002987,0.8186744748553303,75,11,2,Urban,Medium,0,0.0
POL002988,0.5739592550652153,31,5,3,Urban,Medium,0,0.0
POL002989,1.0,32,18,5,Rural,Low,0,0.0
POL002990,1.0,80,2,3,Suburban,Medium,0,0.0
POL002991,0.9204236640784967,18,1,1,Urban,Medium,0,0.0
POL002992,0.814407372256749,81,16,1,Urban,,0,0.0
POL002993,0.7575582060197698,28,6,0,Rural,Medium,0,0.0
POL002994,0.6096163079955529,64,12,5,Urban,,0,0.0
POL002995,0.8154961037037726,26,13,0,Urban,,0,0.0
POL002996,0.8515505080285501,71,9,5,Urban,Low,1,9180.558133553082
POL002997,0.5516478849036752,44,19,0,Suburban,Medium,0,0.0
POL002998,0.8668352834489795,18,5,0,Urban,Low,0,0.0
POL002999,0.7689481902350503,27,9,3,Rural,,0,0.0
POL003000,0.4184384884245218,30,6,5,Suburban,Medium,0,0.0
POL003001,0.6279229978440997,46,2,5,Suburban,Low,0,0.0
POL003002,0.7172788933156712,22,11,4,Rural,Medium,1,7770.668212417016
POL003003,1.0,70,14,2,Suburban,Low,0,0.0
POL003004,0.9113106249067517,56,18,0,Urban,Low,0,0.0
POL003005,0.5329036861800218,69,10,1,Urban,Low,0,0.0
POL003006,0.8972072578835275,63,12,5,Urban,High,0,0.0
POL003007,0.49053920221232694,56,16,2,Suburban,Medium,0,0.0
POL003008,1.0,59,19,2,Urban,Low,0,0.0
POL003009,0.7057750696364243,65,10,2,Rural,Low,0,0.0
POL003010,0.7812727622521659,48,6,1,Rural,Medium,0,0.0
POL003011,1.0,42,4,5,Urban,High,0,0.0
POL003012,0.5425672862831501,21,1,5,Suburban,Medium,0,0.0
POL003013,0.5205763629774018,45,0,5,Suburban,Low,0,0.0
POL003014,0.6832801347307991,19,18,0,Urban,High,0,0.0
POL003015,1.0,43,4,4,Rural,Medium,0,0.0
POL003016,0.4961307849046315,60,6,5,Urban,Low,0,0.0
POL003017,0.23356888037788626,55,7,5,Suburban,Low,0,0.0
POL003018,0.7097682283182003,38,2,1,Suburban,Medium,0,0.0
POL003019,0.9103481599821841,67,6,0,Urban,High,0,0.0
POL003020,1.0,34,1,5,Urban,Medium,1,4943.633773903482
POL003021,0.7073677275829202,47,10,4,Urban,Low,0,0.0
POL003022,0.7177146785767996,60,15,5,Rural,Low,0,0.0
POL003023,1.0,55,0,4,Urban,High,1,4779.537472245532
POL003024,0.4260516600609159,76,14,5,Urban,Medium,0,0.0
POL003025,0.7222958449633982,76,19,5,Urban,Medium,0,0.0
POL003026,0.8380847779850116,61,18,1,Suburban,Low,0,0.0
POL003027,0.8898437442570069,48,6,4,Rural,Low,0,0.0
POL003028,0.6980386613618235,54,1,3,Urban,Medium,0,0.0
POL003029,0.8068882023411683,64,4,5,Suburban,Medium,0,0.0
POL003030,0.3023345293174021,52,14,3,Suburban,Low,0,0.0
POL003031,0.6683503175332304,43,3,2,Rural,Low,0,0.0
POL003032,0.8907017425108935,73,11,1,Suburban,Low,0,0.0
POL003033,0.6035411931490642,60,14,0,Urban,Low,0,0.0
POL003034,0.8117968443179195,36,9,4,Suburban,Medium,0,0.0
POL003035,0.8893745001605396,39,14,1,Urban,Medium,0,0.0
POL003036,0.731490159828447,74,17,2,Suburban,Medium,0,0.0
POL003037,0.8340927541993142,82,11,2,Urban,Low,0,0.0
POL003038,0.6074534869430775,51,12,0,Urban,Low,0,0.0
POL003039,0.7586777440607907,67,12,2,Rural,Medium,0,0.0
POL003040,0.9220432339178446,49,11,1,Rural,High,0,0.0
POL003041,0.8313945921936869,70,18,5,Urban,Low,0,0.0
POL003042,0.6826937460872129,68,13,2,Urban,High,0,0.0
POL003043,0.8448432808581586,37,9,1,Rural,High,0,0.0
POL003044,0.9429219581273236,75,12,4,Urban,Low,0,0.0
POL003045,0.3900117442845044,62,15,4,Suburban,Medium,0,0.0
POL003046,1.0,67,13,5,Urban,Low,0,0.0
POL003047,0.7327490522637856,25,5,4,Suburban,High,0,0.0
POL003048,0.8850979866480461,38,3,5,Suburban,Low,0,0.0
POL003049,1.0,35,17,3,Urban,Low,0,0.0
POL003050,0.5256652605539068,32,9,5,Suburban,Low,0,0.0
POL003051,0.6581117995144907,27,2,2,Urban,High,0,0.0
POL003052,0.742290260824859,80,13,0,Suburban,Medium,0,0.0
POL003053,0.6432492957751144,37,16,2,Urban,Medium,0,0.0
POL003054,1.0,79,1,0,Urban,Low,0,0.0
POL003055,0.6286455812346414,69,16,3,Rural,Low,0,0.0
POL003056,0.6888906441026267,47,0,3,Urban,Low,0,0.0
POL003057,0.8408778063205954,20,15,1,Urban,Low,0,0.0
POL003058,0.5595700947847823,18,0,3,Suburban,Medium,1,1564.0728627344663
POL003059,0.7208638576487473,27,9,4,Suburban,High,0,0.0
POL003060,0.8634906522500351,66,4,1,Suburban,High,0,0.0
POL003061,0.7334279191234978,82,15,2,Suburban,Medium,0,0.0
POL003062,0.7813226282200104,50,1,1,Urban,Medium,0,0.0
POL003063,0.6941335775103259,52,13,3,Urban,Low,0,0.0
POL003064,0.49710593816384663,54,11,5,Urban,Low,0,0.0
POL003065,0.8643186422678477,68,10,4,Rural,Medium,0,0.0
POL003066,1.0,71,8,3,Urban,Low,0,0.0
POL003067,0.8036803261566877,80,17,2,Suburban,Low,0,0.0
POL003068,0.8450528234495099,63,15,5,Urban,Low,0,0.0
POL003069,0.938544551023372,63,10,5,Urban,Low,0,0.0
POL003070,0.5461339006906603,67,7,5,Urban,Low,0,0.0
POL003071,1.0,24,2,5,Urban,Low,0,0.0
POL003072,0.8404657592845605,78,18,4,Rural,Low,0,0.0
POL003073,1.0,29,15,1,Suburban,Low,0,0.0
POL003074,0.6533934008952021,55,7,5,Suburban,Low,0,0.0
POL003075,1.0,56,11,3,Urban,Medium,0,0.0
POL003076,0.9550310988069567,38,18,3,Urban,Medium,0,0.0
POL003077,0.9106080171704718,40,13,0,Rural,Low,0,0.0
POL003078,0.8468048908706296,61,2,4,Suburban,Medium,0,0.0
POL003079,0.7502942763851101,61,11,0,Urban,Medium,0,0.0
POL003080,1.0,38,17,3,Urban,Medium,0,0.0
POL003081,0.8280719739696094,78,12,0,Urban,Low,0,0.0
POL003082,0.4065860592825696,41,17,2,Urban,Medium,0,0.0
POL003083,0.5765627076585995,48,5,3,Urban,Low,0,0.0
POL003084,0.7628308495614506,22,5,2,Urban,Low,0,0.0
POL003085,0.8619997966331111,82,12,0,Urban,High,0,0.0
POL003086,0.7886823022200209,54,6,2,Urban,Low,0,0.0
POL003087,1.0,49,3,3,Rural,High,0,0.0
POL003088,0.40977962719227506,83,6,5,Urban,Low,0,0.0
POL003089,0.8287175873010321,51,15,3,Urban,Low,0,0.0
POL003090,0.43640415492256907,46,11,1,Urban,Medium,0,0.0
POL003091,0.9519424590968337,22,2,0,Urban,Low,1,3529.7634660721246
POL003092,0.7811082571115995,47,1,5,Urban,Low,0,0.0
POL003093,0.8839219944048237,62,2,1,Urban,Medium,0,0.0
POL003094,0.6272234078820468,35,4,3,Urban,Medium,0,0.0
POL003095,1.0,54,10,5,Rural,Medium,0,0.0
POL003096,1.0,28,17,1,Urban,Low,0,0.0
POL003097,0.9167088606023776,21,6,3,Urban,Medium,0,0.0
POL003098,0.7740965506273119,63,1,3,Urban,High,1,13661.295311308862
POL003099,0.9159714570590265,20,7,3,Rural,Low,0,0.0
POL003100,0.6586214864025303,70,0,0,Urban,Low,0,0.0
POL003101,0.9711111318041424,41,19,5,Suburban,Low,0,0.0
POL003102,1.0,25,15,5,Urban,Medium,0,0.0
POL003103,1.0,23,14,1,Urban,High,0,0.0
POL003104,0.6540795060385182,35,2,2,Suburban,Low,0,0.0
POL003105,0.8722834634546206,23,17,1,Urban,High,0,0.0
POL003106,0.5413716912482704,56,1,0,Urban,High,0,0.0
POL003107,0.9144780622351352,18,4,0,Suburban,Low,0,0.0
POL003108,0.8901206825725079,32,14,4,Suburban,Low,0,0.0
POL003109,0.4260367320935672,31,6,2,Suburban,High,0,0.0
POL003110,0.5676432312175272,63,16,2,Urban,,0,0.0
POL003111,0.7433722206512466,58,5,4,Rural,High,0,0.0
POL003112,0.7398280505718348,23,9,5,Urban,High,0,0.0
POL003113,0.558104612916239,37,10,4,Urban,Medium,0,0.0
POL003114,0.8777957458704368,57,12,1,Rural,,0,0.0
POL003115,0.8502947217881025,36,3,1,Suburban,Medium,0,0.0
POL003116,0.7611461736042962,19,0,1,Rural,Low,0,0.0
POL003117,0.6488416999683274,61,10,0,Rural,Medium,0,0.0
POL003118,1.0,70,10,3,Urban,Low,0,0.0
POL003119,1.0,23,3,1,Suburban,Low,0,0.0
POL003120,0.7032877032306926,60,5,2,Urban,High,0,0.0
POL003121,0.6775666165690359,36,6,1,Rural,Medium,0,0.0
POL003122,0.8982415330823993,35,9,3,Urban,Low,0,0.0
POL003123,0.7283941240506028,47,4,1,Suburban,Medium,0,0.0
POL003124,0.7721205598673532,34,2,0,Rural,Low,0,0.0
POL003125,0.9479306303449343,70,15,3,Suburban,Low,0,0.0
POL003126,0.41812878249854146,81,8,0,Suburban,Medium,0,0.0
POL003127,1.0,20,13,0,Urban,Low,1,3070.1836828263895
POL003128,0.8145361048658684,42,0,0,Suburban,Medium,0,0.0
POL003129,0.7177013710875639,47,1,2,Suburban,Low,0,0.0
POL003130,0.7821531691557102,53,17,4,Urban,Medium,0,0.0
POL003131,0.7924858710041038,58,8,4,Urban,Low,0,0.0
POL003132,0.45375973931101493,40,5,4,Suburban,Medium,0,0.0
POL003133,1.0,67,5,2,Urban,Low,0,0.0
POL003134,0.8082651264541237,33,4,2,Suburban,Low,0,0.0
POL003135,0.8886004260894751,47,16,0,Urban,Medium,0,0.0
POL003136,0.9903099541148086,77,16,4,Urban,Low,0,0.0
POL003137,0.59576750848794,78,7,4,Urban,Medium,0,0.0
POL003138,0.8946943798070457,23,13,5,Rural,High,0,0.0
POL003139,0.7464717818202413,56,6,1,Urban,Medium,0,0.0
POL003140,0.9693541550432988,22,19,3,Rural,Medium,0,0.0
POL003141,0.37455451592970096,20,6,1,Rural,Low,0,0.0
POL003142,0.7801811399517462,47,19,4,Urban,Medium,0,0.0
POL003143,0.6794358688432077,28,8,0,Suburban,Low,0,0.0
POL003144,0.8864525901268312,20,1,5,Rural,Low,0,0.0
POL003145,0.8940088374736405,32,5,0,Rural,Medium,0,0.0
POL003146,0.6584748210355948,61,2,1,Urban,Low,0,0.0
POL003147,0.6575652271647914,71,5,3,Suburban,Medium,0,0.0
POL003148,0.7778669262885342,18,17,2,Rural,Medium,0,0.0
POL003149,0.6206715545369584,30,8,4,Suburban,,0,0.0
POL003150,0.9683967390904255,80,19,4,Urban,Low,0,0.0
POL003151,0.7261585599105108,73,0,4,Urban,Low,1,1433.2674910640915
POL003152,0.2186023561356717,56,12,5,Urban,Medium,0,0.0
POL003153,0.7250355886756388,56,15,5,Urban,Low,0,0.0
POL003154,0.5922912358312056,84,18,2,Urban,Low,0,0.0
POL003155,0.47374483690781094,47,17,5,Urban,Medium,0,0.0
POL003156,0.5525146723554856,58,0,5,Suburban,Medium,0,0.0
POL003157,0.8218816943665941,28,8,0,Suburban,High,0,0.0
POL003158,1.0,39,17,3,Urban,Medium,0,0.0
POL003159,0.8626368947729961,55,19,0,Suburban,High,0,0.0
POL003160,0.678699322356852,29,19,5,Rural,Low,0,0.0
POL003161,0.8911808390341406,53,15,2,Urban,Low,0,0.0
POL003162,0.7081819379562017,67,4,0,Rural,Medium,0,0.0
POL003163,0.6610799261673711,34,15,0,Suburban,Medium,0,0.0
POL003164,0.5691274663534032,49,10,1,Urban,Low,0,0.0
POL003165,0.4496342386496562,62,1,2,Rural,Medium,0,0.0
POL003166,0.722015258688111,54,13,1,Urban,Low,0,0.0
POL003167,0.8316106979840264,84,19,2,Suburban,Low,0,0.0
POL003168,0.7806752659970221,42,6,4,Rural,High,0,0.0
POL003169,0.7168066144105283,66,12,1,Suburban,Medium,0,0.0
POL003170,0.6108507878606438,60,4,2,Urban,Medium,0,0.0
POL003171,0.9216492383369937,36,12,4,Rural,Medium,0,0.0
POL003172,0.5365736160106831,43,9,3,Suburban,Medium,0,0.0
POL003173,0.9552055827686952,32,5,4,Rural,Medium,0,0.0
POL003174,0.5995565962146551,70,15,3,Suburban,Low,1,1194.1914230450006
POL003175,0.649512952529393,37,14,5,Urban,Medium,0,0.0
POL003176,0.5066429618768646,22,14,5,Urban,High,0,0.0
POL003177,0.6997195706228727,81,3,4,Suburban,Low,0,0.0
POL003178,0.9950624916955958,65,9,3,Urban,Medium,0,0.0
POL003179,0.9031256176887914,57,8,0,Suburban,Low,0,0.0
POL003180,0.9956844224056071,41,11,1,Urban,Low,0,0.0
POL003181,0.9044285091867872,29,10,0,Suburban,Medium,0,0.0
POL003182,0.5792660342939262,21,7,1,Rural,Medium,0,0.0
POL003183,0.7338421551344886,60,16,3,Urban,High,1,2171.9091065089306
POL003184,0.6439601741765075,69,14,1,Urban,Low,0,0.0
POL003185,1.0,38,2,3,Urban,Low,0,0.0
POL003186,0.5606422707147377,30,7,2,Rural,Medium,0,0.0
POL003187,0.9787395378778222,19,11,3,Urban,Medium,0,0.0
POL003188,0.9785907740217539,23,10,2,Suburban,,0,0.0
POL003189,1.0,40,18,2,Suburban,Medium,0,0.0
POL003190,0.7180626814741006,53,11,1,Urban,Low,0,0.0
POL003191,0.9424644319160325,27,10,4,Urban,Low,0,0.0
POL003192,1.0,44,6,0,Urban,,0,0.0
POL003193,0.6764716646132607,24,5,4,Urban,Low,0,0.0
POL003194,0.49299195049352806,67,9,4,Urban,Low,0,0.0
POL003195,0.4239979932184473,38,5,4,Urban,Low,0,0.0
POL003196,0.9425424057722663,63,19,5,Urban,High,0,0.0
POL003197,0.4233699583882833,18,13,0,Urban,Low,0,0.0
POL003198,0.7255361894124155,72,13,3,Suburban,Low,0,0.0
POL003199,0.8874626374077922,70,14,1,Urban,Medium,1,3204.3413949884484
POL003200,0.8370351073659829,38,17,3,Urban,Low,0,0.0
POL003201,0.8850889728368345,49,1,1,Urban,Medium,0,0.0
POL003202,0.8444579711601709,31,6,2,Urban,High,1,2250.5765529646196
POL003203,1.0,56,2,4,Rural,Medium,0,0.0
POL003204,0.6095367238522407,59,9,1,Urban,Low,0,0.0
POL003205,0.6646009723082937,42,2,4,Suburban,Low,0,0.0
POL003206,0.6454681109458352,46,10,2,Urban,Low,0,0.0
POL003207,0.966038362372522,49,10,5,Urban,Low,0,0.0
POL003208,0.9800797176790128,28,12,1,Rural,,0,0.0
POL003209,0.8902450638637017,45,13,0,Rural,Low,0,0.0
POL003210,1.0,42,19,4,Suburban,High,0,0.0
POL003211,0.5643918265247239,69,18,3,Suburban,Low,0,0.0
POL003212,1.0,58,5,2,Rural,Medium,0,0.0
POL003213,1.0,68,13,1,Urban,Low,0,0.0
POL003214,0.9471243994491494,24,16,5,Urban,Medium,0,0.0
POL003215,1.0,50,10,4,Urban,Medium,0,0.0
POL003216,0.46867535846444525,59,13,3,Rural,Medium,0,0.0
POL003217,0.6951103727474697,74,0,1,Rural,Low,1,4806.469331946808
POL003218,0.6529393078636095,28,15,4,Urban,High,0,0.0
POL003219,0.9442958647514688,84,7,0,Urban,Medium,0,0.0
POL003220,0.5899718520795709,47,8,5,Urban,High,0,0.0
POL003221,0.9514990298674971,40,18,1,Urban,Medium,0,0.0
POL003222,1.0,68,4,4,Urban,High,0,0.0
POL003223,0.9390405800167999,22,5,4,Urban,Low,0,0.0
POL003224,0.8567502047323002,67,18,1,Urban,Medium,0,0.0
POL003225,0.6024253318198503,61,10,2,Urban,Low,0,0.0
POL003226,0.6306298067749271,32,13,4,Rural,High,0,0.0
POL003227,1.0,19,7,5,Suburban,,0,0.0
POL003228,0.9558698007810665,41,14,3,Urban,High,0,0.0
POL003229,0.7921960961244913,71,18,0,Suburban,Medium,0,0.0
POL003230,0.716418090846822,27,8,2,Urban,Low,0,0.0
POL003231,0.3948384253777246,52,12,3,Urban,Low,0,0.0
POL003232,0.5858295162631123,58,9,3,Suburban,Medium,0,0.0
POL003233,1.0,64,6,5,Suburban,Low,0,0.0
POL003234,0.5439088857995067,47,10,5,Suburban,Low,0,0.0
POL003235,0.8378959642442162,55,10,2,Suburban,Low,0,0.0
POL003236,1.0,43,10,3,Urban,Low,0,0.0
POL003237,0.5490154663995415,37,11,3,Suburban,Medium,0,0.0
POL003238,0.8369420949562167,53,10,3,Urban,Low,0,0.0
POL003239,0.9875831075021311,81,4,5,Urban,Low,0,0.0
POL003240,0.8024998643814502,60,0,3,Urban,Medium,0,0.0
POL003241,1.0,57,2,0,Rural,High,0,0.0
POL003242,0.466280148224361,35,10,2,Suburban,Low,0,0.0
POL003243,1.0,39,17,4,Suburban,Low,0,0.0
POL003244,0.7654396525207072,33,1,0,Rural,Low,0,0.0
POL003245,0.954384030967335,20,19,2,Rural,Medium,0,0.0
POL003246,0.8882614303398493,44,8,2,Suburban,Medium,0,0.0
